,seller_id,revenues,count_orders,days_last_activity,recency,frequency,monetary_ratio,rfm_score
1518,aeb36d67f1414f234d42a29e27cf1f17,3263.8,4,28,2,2,4,3.0
1519,0761743cbffb25d7148189e9f1a5f03a,944.4,7,213,4,3,3,3.0
1520,b01c2b7b8599b325103ebcddc67413e1,169.45,4,16,1,2,1,1.0
1521,d97df38225e5abadaff1e72cb72b823c,1965.98,29,26,2,4,4,3.0
1522,7bac63f6603d382cc8d0832eb6c100a8,7751.95,19,31,2,4,5,4.0
1523,9e6967d3cf386d284251784b18ccb485,576.87,11,20,2,3,2,2.0
1524,1de62b6f2fd96227629786db492433db,258.7,2,81,3,1,2,2.0
1525,f1198c871e0171278b63f40d112caeec,475.8,2,384,4,1,2,2.0
1526,b5abf4f36adc043117b4fca82c22984c,1491.5,12,23,2,4,3,3.0
1527,8476243f92442881ddd5b578975cf115,7892.99,12,20,2,4,5,4.0
1528,02d35243ea2e497335cd0f076b45675d,7616.9,16,32,2,4,5,4.0
1529,d93b8458c6fe139d85cfa5eadbf55bd2,19.9,1,729,5,1,1,2.0
1530,dd55f1bb788714a40e7954c3be6df745,7490.46,37,49,3,5,5,4.0
1531,ed49da7cadefc454d6a67de249eab240,43.0,2,700,5,1,1,2.0
1532,725af026f869236a8dd0ceb98564d156,1331.71,8,31,2,3,3,3.0
1533,5275ca25d0358ca73864e0ae41be1320,409.6,4,29,2,2,2,2.0
1534,2ee0a0689f2f6a72f35a7cb6033f6e7e,272.0,4,281,4,2,2,3.0
1535,365e4bce19bda0082c3d15d83fdb8bcd,834.2,7,66,3,3,3,3.0
1536,fb3cfbc8a86f5d7fbb4d36b8df63f60d,3176.2,15,16,1,4,4,3.0
1537,e59e489e2ea74bd409b798b5daf49de3,1128.9,5,125,3,2,3,3.0
1538,d6b664fa0667064c6d76394e7848d790,6080.0,6,110,3,3,5,4.0
1539,c3251e13f1bbda6c74e37c160f991e19,437.8,2,534,5,1,2,3.0
1540,dfc475d54e1b6dbeeb7d7d9bdaa63827,2205.05,21,10,1,4,4,3.0
1541,08d2d642cf72b622b14dde1d2f5eb2f5,1019.0,21,271,4,4,3,4.0
1542,0e982cff76cc0579f632cea8a0e38c9d,2921.97,12,153,3,4,4,4.0
1543,fec8cd45395b3cb0c2b173d7739706a1,1280.0,4,131,3,2,3,3.0
1544,e1dc0754bada9ee4cfe9713f22f61292,885.0,12,18,2,4,3,3.0
1545,b2c97074649f92197d9387d9033dda5f,769.07,11,27,2,3,3,3.0
1546,4049512728d969bec69f84088b012416,556.44,9,215,4,3,2,3.0
1547,94b9108d4b637ba65bb4f1e53cfcf8d8,292.22,8,31,2,3,2,2.0
1548,d17f467e4bf608a510c20d82f4ba3b6b,3021.66,12,34,2,4,4,3.0
1549,8c5e007d7bd5693fa1386ffefbc99f6c,3772.05,24,15,1,4,4,3.0
1550,41b86b552e54e3a7009596125aa8b167,1894.1,11,512,5,3,4,4.0
1551,1e26c56af8d48424e1df0140a2401f83,258.9,2,82,3,1,2,2.0
1552,6a51fc556dab5f766ced6fbc860bc613,10994.65,33,13,1,4,5,3.0
1553,de0c78824586e9a5f5f04fd84e25df39,3173.28,16,31,2,4,4,3.0
1554,b7cc6c5e001441ae8cdd5c69a480cbe4,651.8,6,216,4,3,3,3.0
1555,1430239a858e7682bbc43b20758af153,1059.59,23,13,1,4,3,3.0
1556,c840d3fdbba0790404fdae73d253b253,7179.66,14,66,3,4,5,4.0
1557,1d29dfba02015238dfbe2449a5eaa361,612.8,12,116,3,4,2,3.0
1558,dcf3755cefcdc158ad0b7bdde51e871b,269.7,3,23,2,2,2,2.0
1559,768de2a4fc06aacecb9a586ccc30746a,475.6,14,108,3,4,2,3.0
1560,c5e60e39c0f42b8e827daa13cff74afa,253.2,8,8,1,3,2,2.0
1561,5a425cc503b39b262a847fd6212bf53b,1360.59,15,14,1,4,3,3.0
1562,6d1b9c9579132c87d2703ec38c30f2c5,299.69,4,429,4,2,2,3.0
1563,bc2ac6b95e1accce9858528ee566c17e,2747.0,22,105,3,4,4,4.0
1564,1dc2de47ee26a0a5b12dc14fd6dc0dea,1951.89,27,12,1,4,4,3.0
1565,bd4889b5e9133b35b66e42a8665cea5c,7537.9,42,41,3,5,5,4.0
1566,e53d5b9b29d1218281f4a907ada18626,1770.59,5,14,1,2,4,2.0
1567,0ff83046c3fa22efee8ecf291888b191,908.7,11,155,3,3,3,3.0
1568,f08a5b9dd6767129688d001acafc21e5,47048.63,18,230,4,4,5,4.0
1569,4c8545742faaf58fafd5fd14d25d75cf,3020.0,4,130,3,2,4,3.0
1570,92d14edfb62ee5ae7fdff70b0f4e7233,631.48,13,152,3,4,3,3.0
1571,bd4ff04377f974574f7f0bf9d6ce7dde,164.96,4,694,5,2,1,3.0
1572,76c47a299e4a8fe992316a85865acbe9,2581.46,10,78,3,3,4,3.0
1573,8931a84a914b3fe9b1ddaa4d704947ca,5383.7,32,46,3,4,4,4.0
1574,f021c962aaba8ef6eb527a9c2c8394d1,4398.5,5,393,4,2,4,3.0
1575,a64e44665225d19dfc0277eeeaaccc57,435.0,6,12,1,3,2,2.0
1576,4978a02ea9c8be7a9b5480680f40334e,2450.49,19,29,2,4,4,3.0
1577,52d76513f0c4d97f3b99570e2c94ee31,25019.54,28,18,2,4,5,4.0
1578,b248792ac0b60ec3f93d80af1b4fae47,617.7,9,12,1,3,3,2.0
1579,c9a06ece156bb057372c68718ec8909b,4688.9,14,552,5,4,4,4.0
1580,3076499bbc033a927bf4a8a41bcf7fd4,976.33,9,12,1,3,3,2.0
1581,eed78ac17f7f795a19a709745f00cd4e,14608.1,56,48,3,5,5,4.0
1582,327b89b872c14d1c0be7235ef4871685,1177.0,3,540,5,2,3,3.0
1583,ebe3dabc4955c9b0d695e7bda38bf5c3,55.0,1,729,5,1,1,2.0
1584,5a6a02f419701fc8c605af71d4fc57a4,695.9,11,10,1,3,3,2.0
1585,b080809eaacb49e5ca07290981472431,424.0,11,111,3,3,2,3.0
1586,0d4c8269e7f0401201794deef160edd6,1174.13,4,300,4,2,3,3.0
1587,e84ad2127668df3aafc6b73531a0beb8,1073.0,23,26,2,4,3,3.0
1588,9485a23c0430ba1d58d359391606fce6,1129.9,5,249,4,2,3,3.0
1589,fe87f472055fbcf1d7e691c00b1560dc,1085.8,6,15,1,3,3,2.0
1590,643c01d7c56a724bec0454f4780e8a3e,205.55,2,111,3,1,2,2.0
1591,fc4751cfe3b279c419615b9b00c1abb4,453.7,1,729,5,1,2,3.0
1592,b18871c324516afa228a13e8f1ef0ae9,3740.96,23,77,3,4,4,4.0
1593,da03c298e3999e9d828591fc2179d109,1086.3,5,187,4,2,3,3.0
1594,bd1d49a326abfa9b1036772e40445430,687.7,13,80,3,4,3,3.0
1595,081acf3de680d554796c9cf041be7bc2,2269.1,8,103,3,3,4,3.0
1596,80f2cf9abf6b5a0e5c612b5eea6646e6,855.08,7,44,3,3,3,3.0
1597,c5f7feb04a6a1fb3596322bfc3cf1917,2217.5,11,17,1,3,4,3.0
1598,c6a7539d424a8402232c2228d7a03c5e,1255.5,15,108,3,4,3,3.0
1599,b2a6d334e2833acea353624840e25a0e,1923.77,26,90,3,4,4,4.0
1600,bb5bd94c8f59cc050072d2930c869cac,3038.57,17,87,3,4,4,4.0
1601,2f74af7a0ee5636f12c2336f9fffed47,560.7,13,287,4,4,2,3.0
1602,47648caee88ccfe951fbb27fbf7b4cbe,1564.99,3,108,3,2,3,3.0
1603,40db9e9aa57f7bb151bcda6b0f9bdbb7,23168.0,12,17,1,4,5,3.0
1604,7a188843479798ca813108fa7b959286,449.1,3,287,4,2,2,3.0
1605,4bf2f4ee540798a61f9636d12cd9cc80,5361.56,30,25,2,4,4,3.0
1606,51ed72984a04e5dd35c2b27e77179038,1294.3,7,257,4,3,3,3.0
1607,6c12e40690c335dbc2f68a4134d30dc1,9378.8,18,28,2,4,5,4.0
1608,3f9be91358837bff69df67edfa3e42e8,614.7,7,114,3,3,2,3.0
1609,e24d3429d294b2eb200b064ebb035879,2296.48,22,8,1,4,4,3.0
1610,f626e15b7314c267e4429010866f70e9,318.95,7,35,2,3,2,2.0
1611,94231344608e603693b0a8891143f65d,722.0,3,27,2,2,3,2.0
1612,48e954b2da4f6a750c844173b347ed40,1513.0,6,119,3,3,3,3.0
1613,402916f742e5c740cc751493d9cf5053,1452.0,10,10,1,3,3,2.0
1614,9c7fd21e0aa159b20da593371f08ff7c,990.33,8,38,2,3,3,3.0
1615,88ef59b51bdaa941d10a853429f2b6ce,252.9,2,16,1,1,2,1.0
1616,6fc26fe110feebd80a433e1f012a84f9,11934.55,72,17,1,5,5,4.0
1617,6c1b6d0c604b776f844125f911eb7377,443.06,5,540,5,2,2,3.0
1618,7e26c750b4cb9f6766f58265ff9ebe95,1742.7,27,325,4,4,4,4.0
1619,4b39558c138930b9e5489c93b6df5fe3,1474.7,5,232,4,2,3,3.0
1620,117cfc326c6d50da67ca858ff5c0c852,454.6,5,111,3,2,2,2.0
1621,64b87978a11c1ea7501a89eabe8c2c1a,489.93,7,572,5,3,2,3.0
1622,b90e891671cffd9557f33a97dc523645,5838.9,39,11,1,5,5,4.0
1623,f9ec7093df3a7b346b7bcf7864069ca3,639.1,9,8,1,3,3,2.0
1624,9c57bc60cfad5ee62d35d3f1ce4593a1,180.0,1,729,5,1,1,2.0
1625,6e386f64c84e482f0b9abf960797ee1b,12938.3,30,17,1,4,5,3.0
1626,b29d3380981c51df13fc6fbe87e1763d,529.1,7,32,2,3,2,2.0
1627,002100f778ceb8431b7a1020ff7ab48f,1497.6,55,144,3,5,3,4.0
1628,5b97c06a046398e7005b2b7c0d707a92,1519.96,4,403,4,2,3,3.0
1629,b4b447d715f9ab302a188fb43d3e96b3,685.93,5,8,1,2,3,2.0
1630,65b081a070633e057c462abdd6fb9dd8,2064.89,20,119,3,4,4,4.0
1631,e4253cef933647000a82ff39c67b7bde,68.0,2,484,4,1,1,2.0
1632,685b870da5b52a710782c9c0fefbeb5b,627.0,2,186,4,1,3,3.0
1633,9bc484c87d79cd4874e05ca182658045,1120.0,9,124,3,3,3,3.0
1634,7816cd9c5b1238e320545f5bf7eb80e8,489.0,1,729,5,1,2,3.0
1635,0692610d8abe24f287e9fae90ea0bbee,173.99,4,12,1,2,1,1.0
1636,98e164d549402270247f3c96a1a158ef,162.7,2,454,4,1,1,2.0
1637,ea00f977a203ff88adf7057cb7806998,389.72,19,14,1,4,2,2.0
1638,78a4d36f65a019172c6154468831a69f,1545.5,7,269,4,3,3,3.0
1639,ad8b531ae67582f096925cff5630d0d1,208.35,3,283,4,2,2,3.0
1640,8ca1551acf9832a4cf467bbbac15851f,2406.3,12,19,2,4,4,3.0
1641,a56e351445e5863fc8960640ba9190c7,1158.72,4,129,3,2,3,3.0
1642,4e0d109ccfba9a1151c103049880c857,279.89,2,95,3,1,2,2.0
1643,bb7ad8a45c027be8ab075b8e465f8ca0,19.98,2,37,2,1,1,1.0
1644,2b5ed0c9139dae8883a200dfcb272ece,85.41,4,301,4,2,1,2.0
1645,a36b125ac6d5fdbc7f50de85c9157bdc,2143.58,26,30,2,4,4,3.0
1646,baa49d93c8c8841e27400a300f5d74b2,246.4,6,455,4,3,2,3.0
1647,7dc9a3355bae96dd82008b313d3a456c,899.0,1,729,5,1,3,3.0
1648,70c0fda4c313d87115644d39e62eec60,25.99,1,729,5,1,1,2.0
1649,db6a4d4b5f1f5f98820ce6ce2619e2de,135.99,1,729,5,1,1,2.0
1650,5bc55dbe2f12b6af6d83ed46023e0dc8,4869.79,21,21,2,4,4,3.0
1651,bff9deb0ec77d437f3305a79cf25529e,161.95,5,26,2,2,1,2.0
1652,07a9bc7f61396b658ddf3ac534efe44c,119.9,1,729,5,1,1,2.0
1653,26785a546900236d66f2e4197c211158,1019.2,15,41,3,4,3,3.0
1654,10089e9f2fd0c668a8fd4e52e1698888,1139.9,3,293,4,2,3,3.0
1655,3b872fd4747f01cc56206f2934198618,3100.68,27,13,1,4,4,3.0
1656,4d600e08ecbe08258c79e536c5a42fee,4465.34,8,537,5,3,4,4.0
1657,a254c682cc01e119f83530446f1df9a9,761.2,7,12,1,3,3,2.0
1658,bce6a5ecf98e99fd2a8868b15c51f04b,3714.9,15,12,1,4,4,3.0
1659,5e105f5c9f63f5f1fd75d6cb942e55b1,1471.9,8,13,1,3,3,2.0
1660,e8ff5a6ceb895583033fc2a0f314e3c2,139.89,1,729,5,1,1,2.0
1661,74a9b9bddf14ece02beb81f52c41a88d,184.9,2,208,4,1,2,2.0
1662,12a8eb0f8d1cd3270695bf2a99f55966,397.0,2,326,4,1,2,2.0
1663,5eeb9c756d9780b96283e5a2ac6da334,2471.0,9,47,3,3,4,3.0
1664,c9d2ba8dde44a275ae06475ed1d2fafc,28.79,1,729,5,1,1,2.0
1665,c8025364abeecb115431bf95c11a747f,928.0,2,110,3,1,3,2.0
1666,84c945f15571830c1a91a33978e94009,51.98,2,477,4,1,1,2.0
1667,7c5b05cbdb5542049f38d90d7815b97d,1306.82,24,50,3,4,3,3.0
1668,d7485b33791774c36108f8c69602d48d,579.82,10,41,3,3,2,3.0
1669,979e9f8b5b39dd243a2550c8b05aecf0,675.0,4,152,3,2,3,3.0
1670,8e2b3afb420011ef0c88c9d5f11ea526,1441.39,11,217,4,3,3,3.0
1671,f593898ec748b7a8cb81fc04edafd98a,3219.86,23,209,4,4,4,4.0
1672,f35b3c613c4f7b2275f4185d0a3c59ec,4047.25,9,92,3,3,4,3.0
1673,f7df46c1e0ec44eed5c6726478da4a17,429.7,3,438,4,2,2,3.0
1674,2305ab43e846518f58dd9d59f3f54e96,788.89,3,77,3,2,3,3.0
1675,cad9969167c09b48ae6f1d123f7fa68d,43.2,2,41,3,1,1,2.0
1676,07de60b03d150fb3ea09eab5da5e4c8b,759.0,9,16,1,3,3,2.0
1677,54065e9aef7e9e9c2dc23b7594db021a,8003.0,14,182,4,4,5,4.0
1678,6bd503a8230299c9316fb0f726933927,502.49,5,28,2,2,2,2.0
1679,5145090ab595c0d0b8557199f5701fbf,1459.6,4,86,3,2,3,3.0
1680,693660429f9dc4ff704eb3d88dad54d7,124.0,2,42,3,1,1,2.0
1681,2075d8cd4dd63ff12df0749a5866bb06,184.7,3,27,2,2,2,2.0
1682,d4ffeb15b67e81ff9af2b4252d99fb7e,1537.4,12,38,2,4,3,3.0
1683,5566627eab3fe93fd6ee08798226101a,85.5,5,224,4,2,1,2.0
1684,4fb41dff7c50136976d1a5cf004a42e2,1230.0,3,213,4,2,3,3.0
1685,2cb4700db635baa1c0d4f90ed27b6669,199.8,2,534,5,1,2,3.0
1686,f4db9b37944bcb8873e6b456ee190bbf,3749.76,22,19,2,4,4,3.0
1687,cb9fb4ca75d7ba8437480e8dde64fe98,592.14,10,327,4,3,2,3.0
1688,851773c885feb5e2da3b4f82bc2b17ce,585.3,10,8,1,3,2,2.0
1689,41c2bad7229b0c25e6becf179ebf63ff,986.0,23,45,3,4,3,3.0
1690,9b1585752613ec342d03bbab9997ec48,4248.98,3,15,1,2,4,2.0
1691,9dd59e43f0c9f0553244e8f9c2fb247e,356.3,10,223,4,3,2,3.0
1692,ec2e006556300a79a5a91e4876ab3a56,280.0,8,19,2,3,2,2.0
1693,dc7192adf8ba09569261f4a8d576afe0,1888.0,8,12,1,3,4,3.0
1694,b8a0adc91af209270c2c725168eb00fd,320.3,6,68,3,3,2,3.0
1695,43402bdf22aa2310e8f99e2f94f78628,829.93,5,67,3,2,3,3.0
1696,2eeb6531ee027a48d401e72bebdd87d3,38.7,3,566,5,2,1,3.0
1697,c794dab4928dd97beb41d05514441e86,1312.4,16,71,3,4,3,3.0
1698,e06f09ec0a4aca210779cf1cfc63cf19,5949.29,31,258,4,4,5,4.0
1699,20a8b0dc55da94fe74d112082427c84f,407.4,7,11,1,3,2,2.0
1700,bab0a8cd684e41ba6e2637dca0979d3b,269.9,1,729,5,1,2,3.0
1701,f63d8f293af3a6454377546bd9dd19ff,4529.74,28,202,4,4,4,4.0
1702,daeb5653dd96c1b11860f72209795012,2365.7,41,24,2,5,4,4.0
1703,38874e327ce94d11390b96eb42d61928,3779.94,6,311,4,3,4,4.0
1704,961dff0a659b4561334372337dd897d9,9946.0,4,383,4,2,5,4.0
1705,244b04680fdbded0acf5aebd9c92b44a,3477.7,3,159,3,2,4,3.0
1706,586a871d4f1221763fddb6ceefdeb95e,396.0,2,585,5,1,2,3.0
1707,21e83881401b92b49fb09a16d3852291,3967.85,15,217,4,4,4,4.0
1708,1444c08e64d55fb3c25f0f09c07ffcf2,2749.0,1,729,5,1,4,3.0
1709,58e4b302b54937e55a678c4d15111da4,279.79,3,434,4,2,2,3.0
1710,e603cf3fec55f8697c9059638d6c8eb5,513.0,11,444,4,3,2,3.0
1711,3fe7120d6257285ac6a3ce7cb071ccec,199.98,2,236,4,1,2,2.0
1712,6288c69c4ce638e59925e59193f98b16,4506.28,22,31,2,4,4,3.0
1713,25debeafbce801fdd479539350185eee,522.72,7,111,3,3,2,3.0
1714,3481aa57cd91f9f9d3fa1fa12d9a3bf7,1805.33,25,385,4,4,4,4.0
1715,ea1776927851da2532aa70d6a32c095a,318.8,3,29,2,2,2,2.0
1716,bcc9dd23e2a8bd8267cf92b19304a1b9,202.79,3,201,4,2,2,3.0
1717,3f84fefc07dc159b268d4a77d3e8c425,200.6,3,66,3,2,2,2.0
1718,e546117ed9cafbc40239c0c78635c584,456.0,2,11,1,1,2,1.0
1719,8b8cfc8305aa441e4239358c9f6f2485,11892.0,15,145,3,4,5,4.0
1720,eb3071b9f0b0ddaa2df5ea130f09f26b,9110.0,11,110,3,3,5,4.0
1721,13d95f0f6f73943d4ceffad0fc2cd32c,249.99,1,729,5,1,2,3.0
1722,a1474fd46fd3430168f7ec202da39408,3412.5,14,316,4,4,4,4.0
1723,2cb6eb1b7185064167657fa09f541105,1457.7,7,31,2,3,3,3.0
1724,3faf68a3b0af94b10bac70d86077be49,1322.93,7,489,5,3,3,4.0
1725,7d81e74a4755b552267cd5e081563028,32.5,1,729,5,1,1,2.0
1726,62c50c1af4dfdc4149d25c5222043d39,5013.56,19,347,4,4,4,4.0
1727,0307f7565ff85b299b6e5ef162b1b1a9,4728.8,7,466,4,3,4,4.0
1728,d594982fd877af63ace38ea1fca27c76,217.04,7,13,1,3,2,2.0
1729,6e1862e15f33d9994bc25922a85e1efc,1647.29,14,13,1,4,3,3.0
1730,15fa791d5e017f66402dc28c44480657,1802.0,8,83,3,3,4,3.0
1731,55029529919c0123526150bd26ca8f20,453.95,7,27,2,3,2,2.0
1732,0e44d110fa6a54e121cb2c095a77762f,223.32,6,82,3,3,2,3.0
1733,2bd05d410a8fd26dc4184a15f4f2f588,1419.47,7,317,4,3,3,3.0
1734,01266d4c46afa519678d16a8b683d325,90.25,3,15,1,2,1,1.0
1735,6025c79c035c3d772133b8b8238463b2,2191.22,4,28,2,2,4,3.0
1736,f1fdf2d13186575751aa25876536d85c,26.3,1,729,5,1,1,2.0
1737,191d55f7edb8524d525ed01b20fe32e8,747.0,3,271,4,2,3,3.0
1738,34f563c82a85b99ae9e6d60db5fc2e28,3682.2,8,30,2,3,4,3.0
1739,3bfba5a77604f6dfae7e6dd7aaf65821,2095.5,4,13,1,2,4,2.0
1740,14f2b3587172b9db894c9bad8dab520b,244.0,2,166,4,1,2,2.0
1741,20b54c376b794ed028df09a3cd88e8dc,1342.95,11,63,3,3,3,3.0
1742,954e95f20808d7e5d11f0de292d078e0,238.58,4,281,4,2,2,3.0
1743,4dbd95a08b31ede5c82d3f861cb1ce1a,1304.67,6,293,4,3,3,3.0
1744,e8dba4d70f7f2b20e775d09cae01142d,902.9,9,13,1,3,3,2.0
1745,fedf2c1386e137f296b3bbf3b635e69d,369.32,5,103,3,2,2,2.0
1746,f97e2b0650c2068227e1d366140eb62f,4666.0,21,15,1,4,4,3.0
1747,5ef131ac72773e5b3f6c0d63cf424657,711.69,11,9,1,3,3,2.0
1748,a35ef466c6fd6d052f5d241240d3c5e2,569.9,3,338,4,2,2,3.0
1749,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,21940.8,20,77,3,4,5,4.0
1750,3364a91ec4d56c98e44174de954b94f6,3629.84,6,370,4,3,4,4.0
1751,abbf6046bbdf1028606a5bc7f00c99e7,2217.15,7,138,3,3,4,3.0
1752,68ca56ce86830f3d31b1b7ec6a54da3e,963.58,6,24,2,3,3,3.0
1753,adbe70ab2c97442046d393988c8d1d27,289.5,5,326,4,2,2,3.0
1754,ea3ebea5317b0efbc663ecc8ce5e9bc2,299.7,3,106,3,2,2,2.0
1755,f08c008c8a8d31417763738a1788a2a8,2411.33,23,224,4,4,4,4.0
1756,78ba5933c21686d1c2f64669c8c459e7,191.8,2,475,4,1,2,2.0
1757,134a288e7de827ec5ec62e3ec9c3a295,877.45,9,351,4,3,3,3.0
1758,fa14641f57b655e933124a9ea49cd7a5,359.93,7,210,4,3,2,3.0
1759,26bad72add1f86e08a776ce4ffdaf1ca,622.0,7,105,3,3,3,3.0
1760,4aba6a02a788d3ec81c03137144d9a80,89.9,1,729,5,1,1,2.0
1761,557f22c76691849db52d2abccf0015d0,969.84,14,356,4,4,3,4.0
1762,2f4b9d112bfa44a214bc6cef085d17c8,331.79,6,526,5,3,2,3.0
1763,cb5ff1b9715e99589f3e0c7a6afab9e3,85.0,4,14,1,2,1,1.0
1764,ed46f1eb4a638113deb2a1137b5f22e9,3470.0,4,11,1,2,4,2.0
1765,9599519be538b98748162a2b48248960,1710.0,3,148,3,2,4,3.0
1766,391bbd13b6452244774beff1824006ed,127.8,2,182,4,1,1,2.0
1767,ea65d8b58316a6f2362f2a9e4b3e86ad,3689.8,16,9,1,4,4,3.0
1768,2e2f44824ab87a0cb961f68bf4073e7f,48.0,1,729,5,1,1,2.0
1769,e5bd51692380fd8cabb19b756b95e714,119.7,3,254,4,2,1,2.0
1770,062c325cd6a2b87845fab56b4ec2eeae,133.22,2,119,3,1,1,2.0
1771,9b76ad3d04236f76bc71c59470305e13,724.5,3,27,2,2,3,2.0
1772,f7315bb81aea4ddca2d39e249a801c98,379.8,2,33,2,1,2,2.0
1773,90b57083da5d803237da74daec6dcb2b,206.9,2,218,4,1,2,2.0
1774,83353a83fd769dfafa4f21a72b15e3e5,579.5,5,260,4,2,2,3.0
1775,c2bda99904207edd1834f03e0022b007,79.8,2,341,4,1,1,2.0
1776,2e0dba2da448400b1c11d7b4b22f32a4,595.63,13,470,4,4,2,3.0
1777,5f06030071324cc52bf0304014ac7234,1017.31,4,373,4,2,3,3.0
1778,a806a4bb063ea7ca6d374eafa50a6058,404.2,6,211,4,3,2,3.0
1779,56db5c0782e8f7ddc9343f9576ff6d16,734.8,2,27,2,1,3,2.0
1780,0d83f8e03188682112cc0d93523705cc,1943.02,8,224,4,3,4,4.0
1781,1b61fb1f0f2185d89e9a126c498e9cc7,49.7,1,729,5,1,1,2.0
1782,1987cd4be10fe09ee50454f9c354d1c6,3357.7,16,185,4,4,4,4.0
1783,8e34331b7eedd03be4e5d965c1956225,145.0,5,201,4,2,1,2.0
1784,63704069d9bd3a75c1cf59babe56004a,59.3,1,729,5,1,1,2.0
1785,9d7a1d34a5052409006425275ba1c2b4,2133.62,16,14,1,4,4,3.0
1786,2d9e8987a2ea5cf88dce330249043ff1,239.8,2,16,1,1,2,1.0
1787,2d2c62bef4c8ba0dd74e0e228e808539,3749.0,16,11,1,4,4,3.0
1788,6d7f8d9d594e28796b6b3205b00f459c,417.9,3,472,4,2,2,3.0
1789,c0e6839516f5398edc34adf5f1d53d1a,432.92,3,387,4,2,2,3.0
1790,c35672b10ad50968f567ea3f4b91e877,1346.34,22,30,2,4,3,3.0
1791,88cd3681e0a2ba85e190f7d817629c4c,180.0,1,729,5,1,1,2.0
1792,455c5640e8c5bd1b2ee85c0158f85727,6729.5,8,112,3,3,5,4.0
1793,8602a61d680a10a82cceeeda0d99ea3d,1414.89,19,32,2,4,3,3.0
1794,8603f0038fe0e52fedd3382d266723de,2355.0,10,335,4,3,4,4.0
1795,30c7f28fd3a5897b2c82d152bb760c17,2178.27,7,279,4,3,4,4.0
1796,a2e85714b56b1cb6bb24a9a6e6cad36f,564.5,3,308,4,2,2,3.0
1797,f12d3c2a14729ae461b920c11fe20fdc,533.45,11,34,2,3,2,2.0
1798,38e6dada03429a47197d5d584d793b41,1154.79,12,309,4,4,3,4.0
1799,0887a9f087bcd5d9f6642b52f897fc6c,1642.0,12,394,4,4,3,4.0
1800,ceb7b4fb9401cd378de7886317ad1b47,399.9,1,729,5,1,2,3.0
1801,101a3a003516bc11253298b2fad3cb65,530.0,6,39,2,3,2,2.0
1802,2b402d5dc42554061f8ea98d1916f148,299.89,1,729,5,1,2,3.0
1803,4677a5437afda5fa7140b927b07be1cc,3415.7,11,25,2,3,4,3.0
1804,75a4764c108403a7a0575140cb22287c,1773.94,9,146,3,3,4,3.0
1805,26562f211dd1364af2a8596dc945e8ae,99.0,2,34,2,1,1,1.0
1806,f235413f677777a0738ff215d0184901,1696.7,3,558,5,2,4,4.0
1807,577719699805dd125d5b6fdde5943bba,1077.8,8,13,1,3,3,2.0
1808,c9e5ad1f6647f5dbd1172adf6ae3cada,259.03,4,86,3,2,2,2.0
1809,6b9b80d53ba3676eafe60268a810b5a1,882.7,10,392,4,3,3,3.0
1810,791cfcfe22fe4a771ece27f90017da92,596.26,2,343,4,1,2,2.0
1811,71dc18fd8cbf5fd77f45dd8b427abb34,3000.0,9,264,4,3,4,4.0
1812,cf2384dd2f1dddea3f838efed0945e65,2101.5,16,32,2,4,4,3.0
1813,d9cb0052a666de5308b32f32ad5f1b1c,393.9,3,187,4,2,2,3.0
1814,984c273121e743dd14767befe6cb17f5,259.6,1,729,5,1,2,3.0
1815,dace965ca58120f92f8d742a9fa1864b,1442.0,8,107,3,3,3,3.0
1816,c8cc60ffd415254af5d9b9f34f32c369,814.0,9,19,2,3,3,3.0
1817,9e9b539eb2806acee3f5c28085c1db9f,967.0,3,270,4,2,3,3.0
1818,c26ba52cf8d2f34915f2f6b7ffa0a3f3,125.96,4,200,4,2,1,2.0
1819,b37c4c02bda3161a7546a4e6d222d5b2,142935.0,15,50,3,4,5,4.0
1820,d0d70d21e2234dd7cd3cf63fe414148a,838.1,9,19,2,3,3,3.0
1821,5b92bfa4120daa27c574daa2e386c693,14.0,1,729,5,1,1,2.0
1822,88cf19ec1fc2c58f161aee259d57142c,1372.97,14,14,1,4,3,3.0
1823,1ca4bdb0cd7fc48e949bac066188ed26,1520.0,4,35,2,2,3,2.0
1824,579891617139df7d8671d373f0669622,280.3,8,63,3,3,2,3.0
1825,9c351405b754cc5ce3e2ecf277bb034a,45.0,1,729,5,1,1,2.0
1826,411f3b52d857390502ee4e4d5ceabc2d,3028.12,30,12,1,4,4,3.0
1827,b44dbfbf62e52125f3c15d230569ea91,1534.97,8,41,3,3,3,3.0
1828,ab9db4cf53b08b828b64dccaafc2d9f0,277.67,5,46,3,2,2,2.0
1829,e628d4a53c109f09ca88098338b3a3f5,285.0,1,729,5,1,2,3.0
1830,8ff1a9df749e454105c55cda13e79143,1753.4,14,73,3,4,4,4.0
1831,a4e634166243bbb3a13fa584463fa468,155.55,2,128,3,1,1,2.0
1832,02dcd3e8e25bee036e32512bcf175493,1981.9,17,12,1,4,4,3.0
1833,f1fd5ab1181f827ffad998c1a5de7d74,7045.99,15,25,2,4,5,4.0
1834,9da15f4a4ea758d9eeb49000dbe57e22,196.9,1,729,5,1,2,3.0
1835,8fbd63429be6d3e5e6d1a709b6464802,1961.4,8,67,3,3,4,3.0
1836,1bb3812d5f0747a3ab7348f199001a10,834.4,9,20,2,3,3,3.0
1837,253c025bab43881055aeecde5e2d8b77,94.82,2,284,4,1,1,2.0
